emp_id,emp_name,gender,department,location,manager_name,employment_type,language,joining_date,exit_date
2144,Employee_2144,M,Operations,Mumbai,Nisha Patel,Intern,Marathi,6/21/2022,7/27/2023
2145,Employee_2145,M,HR,Chennai,Rahul Nair,Intern,English,4/7/2020,
2146,Employee_2146,M,Marketing,Pune,Nisha Patel,Full-time,English,5/10/2023,11/26/2024
2147,Employee_2147,M,Tech Support,Bangalore,Rajesh Rao,Full-time,English,2/2/2020,
2148,Employee_2148,M,HR,Mumbai,Rajesh Rao,Intern,Telugu,9/22/2023,9/7/2024
2149,Employee_2149,M,Finance,Delhi,Meena Das,Full-time,Hindi,2/25/2023,
2150,Employee_2150,M,Sales,Delhi,Rahul Nair,Full-time,Tamil,3/13/2021,8/6/2022
2151,Employee_2151,M,Operations,Pune,Amit Joshi,Intern,English,3/11/2021,
2152,Employee_2152,F,Tech Support,Mumbai,Meena Das,Full-time,Marathi,5/17/2020,
2153,Employee_2153,M,Tech Support,Hyderabad,Amit Joshi,Intern,Marathi,1/3/2023,
2154,Employee_2154,M,Tech Support,Bangalore,Rahul Nair,Intern,English,11/27/2023,
2155,Employee_2155,F,HR,Mumbai,Nisha Patel,Full-time,Hindi,11/17/2021,1/5/2024
2156,Employee_2156,M,Tech Support,Bangalore,Meena Das,Full-time,Kannada,2/13/2020,
2157,Employee_2157,F,Tech Support,Bangalore,Nisha Patel,Intern,Hindi,6/11/2020,12/26/2021
2158,Employee_2158,F,Operations,Pune,Nisha Patel,Intern,Telugu,8/7/2023,
2159,Employee_2159,M,Finance,Delhi,Rahul Nair,Full-time,Hindi,8/11/2023,
2160,Employee_2160,M,Operations,Bangalore,Nisha Patel,Intern,Kannada,11/9/2021,12/4/2022
2161,Employee_2161,M,Sales,Delhi,Rajesh Rao,Full-time,English,10/20/2021,1/22/2024
2162,Employee_2162,M,Marketing,Hyderabad,Nisha Patel,Full-time,Hindi,7/23/2023,
2163,Employee_2163,F,Marketing,Chennai,Nisha Patel,Full-time,Tamil,11/5/2022,8/24/2024
2164,Employee_2164,F,Tech Support,Mumbai,Meena Das,Full-time,Telugu,12/27/2020,
2165,Employee_2165,F,HR,Bangalore,Meena Das,Intern,Tamil,9/12/2022,3/13/2024
2166,Employee_2166,F,Marketing,Delhi,Rajesh Rao,Intern,Tamil,10/31/2022,
2167,Employee_2167,F,Finance,Mumbai,Nisha Patel,Full-time,Telugu,6/19/2020,
2168,Employee_2168,F,Tech Support,Delhi,Amit Joshi,Intern,English,2/18/2022,
2169,Employee_2169,M,Marketing,Bangalore,Rajesh Rao,Full-time,Kannada,11/13/2021,9/4/2023
2170,Employee_2170,F,HR,Chennai,Rahul Nair,Intern,Tamil,2/5/2022,
2171,Employee_2171,M,HR,Hyderabad,Rajesh Rao,Intern,Kannada,9/22/2021,
2172,Employee_2172,F,Operations,Pune,Amit Joshi,Intern,Marathi,11/28/2020,8/16/2022
2173,Employee_2173,F,HR,Chennai,Nisha Patel,Full-time,Tamil,11/11/2023,7/7/2024
2174,Employee_2174,F,Operations,Chennai,Rajesh Rao,Full-time,Telugu,3/11/2020,
2175,Employee_2175,M,Tech Support,Bangalore,Amit Joshi,Full-time,English,5/24/2023,
2176,Employee_2176,F,HR,Chennai,Amit Joshi,Full-time,Kannada,8/27/2020,
2177,Employee_2177,M,HR,Pune,Rahul Nair,Intern,Kannada,1/21/2021,
2178,Employee_2178,M,Sales,Chennai,Amit Joshi,Intern,Hindi,9/22/2021,
2179,Employee_2179,F,Operations,Pune,Rajesh Rao,Full-time,Tamil,7/4/2021,
2180,Employee_2180,F,Finance,Delhi,Rahul Nair,Intern,Hindi,1/4/2020,6/15/2022
2181,Employee_2181,M,Marketing,Delhi,Nisha Patel,Full-time,Tamil,12/27/2020,6/15/2023
2182,Employee_2182,M,Marketing,Hyderabad,Nisha Patel,Full-time,Telugu,3/7/2023,
2183,Employee_2183,M,Operations,Bangalore,Rajesh Rao,Intern,English,4/17/2022,
2184,Employee_2184,F,Sales,Mumbai,Nisha Patel,Intern,Tamil,2/12/2022,10/15/2022
2185,Employee_2185,M,Sales,Pune,Rajesh Rao,Full-time,English,10/9/2023,
2186,Employee_2186,M,HR,Mumbai,Amit Joshi,Intern,Tamil,3/8/2021,
2187,Employee_2187,F,Tech Support,Pune,Rahul Nair,Intern,Hindi,8/27/2022,
2188,Employee_2188,F,Finance,Hyderabad,Rahul Nair,Intern,English,1/9/2022,
2189,Employee_2189,F,Operations,Bangalore,Rajesh Rao,Full-time,Kannada,1/7/2020,
2190,Employee_2190,M,Tech Support,Delhi,Amit Joshi,Intern,Kannada,7/26/2021,
2191,Employee_2191,M,Operations,Pune,Rajesh Rao,Intern,English,4/26/2022,
2192,Employee_2192,M,Finance,Delhi,Meena Das,Full-time,Telugu,10/28/2021,
2193,Employee_2193,F,Operations,Chennai,Rajesh Rao,Intern,Telugu,5/26/2022,
2194,Employee_2194,M,Marketing,Delhi,Rajesh Rao,Intern,Marathi,5/28/2023,4/18/2024
2195,Employee_2195,F,Marketing,Delhi,Rajesh Rao,Intern,Marathi,1/28/2023,
2196,Employee_2196,M,Operations,Chennai,Rajesh Rao,Full-time,Tamil,1/12/2023,2/12/2024
2197,Employee_2197,F,Tech Support,Bangalore,Rahul Nair,Intern,Marathi,2/29/2020,7/27/2021
2198,Employee_2198,F,Sales,Chennai,Rahul Nair,Full-time,Kannada,9/9/2020,
2199,Employee_2199,F,Operations,Chennai,Meena Das,Intern,Hindi,5/15/2023,10/27/2024
2200,Employee_2200,M,Sales,Hyderabad,Rahul Nair,Full-time,Marathi,4/2/2021,7/23/2022
2201,Employee_2201,M,Tech Support,Delhi,Amit Joshi,Full-time,Telugu,8/25/2020,
2202,Employee_2202,M,HR,Delhi,Rahul Nair,Intern,Marathi,5/6/2020,
2203,Employee_2203,M,Sales,Delhi,Rajesh Rao,Intern,Telugu,9/15/2020,
2204,Employee_2204,F,Marketing,Delhi,Meena Das,Full-time,Kannada,10/23/2020,
2205,Employee_2205,M,Finance,Pune,Rahul Nair,Full-time,Telugu,8/3/2021,12/12/2023
2206,Employee_2206,M,HR,Pune,Meena Das,Full-time,Telugu,3/21/2023,
2207,Employee_2207,M,Operations,Bangalore,Rajesh Rao,Full-time,Tamil,11/8/2020,
2208,Employee_2208,M,Sales,Mumbai,Meena Das,Intern,Tamil,3/13/2022,7/15/2024
2209,Employee_2209,F,HR,Delhi,Rajesh Rao,Intern,Telugu,10/20/2023,
2210,Employee_2210,F,Sales,Bangalore,Rahul Nair,Full-time,Marathi,11/27/2023,
2211,Employee_2211,M,Finance,Bangalore,Meena Das,Intern,Telugu,9/14/2021,
2212,Employee_2212,M,Tech Support,Chennai,Amit Joshi,Full-time,Marathi,10/23/2020,11/7/2021
2213,Employee_2213,M,Sales,Hyderabad,Rahul Nair,Intern,Hindi,10/29/2020,7/8/2022
2214,Employee_2214,F,Finance,Delhi,Nisha Patel,Intern,Hindi,4/17/2020,3/25/2022
2215,Employee_2215,F,Tech Support,Chennai,Amit Joshi,Full-time,Marathi,3/10/2020,10/17/2021
2216,Employee_2216,M,HR,Chennai,Meena Das,Intern,Marathi,2/7/2022,
2217,Employee_2217,M,Sales,Hyderabad,Rajesh Rao,Full-time,Tamil,8/30/2023,
2218,Employee_2218,M,Sales,Mumbai,Amit Joshi,Intern,Telugu,8/6/2023,
2219,Employee_2219,M,HR,Delhi,Meena Das,Intern,Kannada,11/21/2023,
2220,Employee_2220,M,HR,Chennai,Rajesh Rao,Intern,Kannada,9/13/2020,5/16/2021
2221,Employee_2221,F,Sales,Mumbai,Amit Joshi,Full-time,Hindi,1/3/2023,
2222,Employee_2222,M,Finance,Chennai,Nisha Patel,Full-time,Kannada,9/10/2023,
2223,Employee_2223,M,Sales,Bangalore,Amit Joshi,Full-time,Marathi,7/4/2022,
2224,Employee_2224,M,Sales,Hyderabad,Amit Joshi,Intern,Telugu,11/26/2020,2/11/2022
2225,Employee_2225,M,Marketing,Pune,Rajesh Rao,Intern,Marathi,1/19/2023,
2226,Employee_2226,F,Operations,Pune,Amit Joshi,Intern,Kannada,12/29/2022,
2227,Employee_2227,M,Operations,Hyderabad,Nisha Patel,Full-time,Hindi,1/7/2023,
2228,Employee_2228,M,Finance,Mumbai,Nisha Patel,Intern,Telugu,10/17/2020,11/21/2021
2229,Employee_2229,F,Sales,Mumbai,Rahul Nair,Intern,Tamil,9/20/2020,
2230,Employee_2230,F,HR,Hyderabad,Rahul Nair,Intern,Marathi,8/23/2023,
2231,Employee_2231,M,Operations,Chennai,Rahul Nair,Full-time,Marathi,10/20/2020,
2232,Employee_2232,M,HR,Bangalore,Rahul Nair,Intern,Tamil,2/1/2022,
2233,Employee_2233,M,Sales,Pune,Rajesh Rao,Full-time,Marathi,2/23/2020,
2234,Employee_2234,F,Operations,Hyderabad,Rahul Nair,Intern,Telugu,1/28/2023,
2235,Employee_2235,M,Tech Support,Hyderabad,Rajesh Rao,Intern,Hindi,10/26/2020,
2236,Employee_2236,M,Marketing,Mumbai,Rahul Nair,Intern,English,2/14/2022,
2237,Employee_2237,F,Finance,Pune,Amit Joshi,Full-time,English,12/19/2022,
2238,Employee_2238,M,Tech Support,Chennai,Amit Joshi,Intern,Tamil,12/15/2020,7/16/2022
2239,Employee_2239,M,Operations,Bangalore,Nisha Patel,Intern,Kannada,4/28/2023,11/3/2023
2240,Employee_2240,F,Operations,Bangalore,Amit Joshi,Intern,Marathi,7/1/2021,10/13/2023
2241,Employee_2241,F,Finance,Pune,Rahul Nair,Intern,Kannada,7/26/2022,1/19/2024
2242,Employee_2242,F,HR,Pune,Rajesh Rao,Full-time,English,4/13/2021,1/7/2022
2243,Employee_2243,M,Finance,Hyderabad,Rajesh Rao,Intern,Kannada,5/6/2021,
2244,Employee_2244,M,HR,Chennai,Amit Joshi,Full-time,Tamil,10/6/2022,
2245,Employee_2245,M,HR,Hyderabad,Amit Joshi,Full-time,Marathi,10/16/2022,
2246,Employee_2246,F,Marketing,Chennai,Amit Joshi,Full-time,Kannada,1/15/2020,
2247,Employee_2247,M,Marketing,Hyderabad,Rahul Nair,Full-time,Kannada,7/7/2022,
2248,Employee_2248,F,HR,Delhi,Nisha Patel,Intern,English,12/24/2021,
2249,Employee_2249,M,Finance,Hyderabad,Rahul Nair,Intern,Tamil,11/23/2021,
2250,Employee_2250,F,Marketing,Pune,Amit Joshi,Full-time,Tamil,8/24/2021,2/22/2022
2251,Employee_2251,M,Tech Support,Hyderabad,Amit Joshi,Intern,Telugu,6/19/2023,
2252,Employee_2252,F,Operations,Bangalore,Meena Das,Intern,English,9/3/2021,3/7/2022
2253,Employee_2253,M,Sales,Mumbai,Amit Joshi,Full-time,Tamil,7/26/2020,
2254,Employee_2254,M,Marketing,Chennai,Rahul Nair,Full-time,Tamil,9/10/2020,
2255,Employee_2255,F,Marketing,Mumbai,Rahul Nair,Full-time,Tamil,3/20/2022,9/24/2023
2256,Employee_2256,M,Marketing,Pune,Meena Das,Full-time,Telugu,9/6/2023,
2257,Employee_2257,M,Marketing,Delhi,Meena Das,Intern,English,2/10/2021,5/27/2022
2258,Employee_2258,F,Operations,Pune,Rajesh Rao,Intern,Tamil,11/24/2020,
2259,Employee_2259,M,Tech Support,Delhi,Amit Joshi,Intern,Hindi,1/31/2023,
2260,Employee_2260,M,Marketing,Bangalore,Rahul Nair,Full-time,Marathi,8/12/2020,
2261,Employee_2261,F,Finance,Chennai,Rajesh Rao,Intern,Tamil,4/29/2021,10/11/2022
2262,Employee_2262,F,Marketing,Mumbai,Nisha Patel,Full-time,Hindi,8/15/2021,5/6/2022
2263,Employee_2263,F,Operations,Bangalore,Meena Das,Full-time,Tamil,7/29/2021,
2264,Employee_2264,M,Marketing,Mumbai,Nisha Patel,Full-time,English,7/30/2020,
2265,Employee_2265,F,Marketing,Bangalore,Meena Das,Full-time,Kannada,9/27/2020,
2266,Employee_2266,F,HR,Mumbai,Rahul Nair,Full-time,Hindi,2/12/2021,10/2/2021
2267,Employee_2267,M,Finance,Delhi,Rajesh Rao,Intern,English,11/19/2021,
2268,Employee_2268,F,Marketing,Pune,Rajesh Rao,Full-time,English,7/5/2021,12/26/2022
2269,Employee_2269,M,Tech Support,Delhi,Rahul Nair,Full-time,Tamil,1/2/2020,5/25/2021
2270,Employee_2270,F,Tech Support,Pune,Rajesh Rao,Full-time,Marathi,1/13/2021,11/27/2022
2271,Employee_2271,M,Tech Support,Pune,Rahul Nair,Intern,Hindi,1/28/2020,
2272,Employee_2272,F,Sales,Hyderabad,Nisha Patel,Full-time,English,8/24/2023,
2273,Employee_2273,M,Marketing,Chennai,Meena Das,Full-time,English,4/16/2023,
2274,Employee_2274,F,Operations,Delhi,Nisha Patel,Full-time,English,1/24/2023,
2275,Employee_2275,F,Finance,Pune,Rahul Nair,Intern,Marathi,9/18/2020,10/1/2022
2276,Employee_2276,M,HR,Delhi,Amit Joshi,Full-time,Hindi,8/28/2020,
2277,Employee_2277,F,Sales,Mumbai,Rajesh Rao,Full-time,Marathi,5/12/2023,3/19/2024
2278,Employee_2278,M,Marketing,Delhi,Amit Joshi,Intern,Kannada,3/25/2022,
2279,Employee_2279,F,Marketing,Bangalore,Rajesh Rao,Full-time,Kannada,3/10/2022,
2280,Employee_2280,M,Finance,Delhi,Amit Joshi,Intern,Telugu,3/22/2021,
2281,Employee_2281,M,Marketing,Bangalore,Rajesh Rao,Full-time,Telugu,3/27/2021,6/24/2022
2282,Employee_2282,F,Marketing,Pune,Rajesh Rao,Full-time,Hindi,3/21/2020,
2283,Employee_2283,F,Operations,Mumbai,Rahul Nair,Intern,English,12/30/2022,
2284,Employee_2284,F,Finance,Pune,Rahul Nair,Full-time,Marathi,1/29/2023,12/11/2023
2285,Employee_2285,M,Operations,Pune,Nisha Patel,Intern,English,1/22/2020,
2286,Employee_2286,M,Operations,Chennai,Meena Das,Intern,Marathi,1/5/2023,
2287,Employee_2287,M,HR,Bangalore,Rahul Nair,Intern,Hindi,7/23/2023,
2288,Employee_2288,F,Marketing,Delhi,Nisha Patel,Intern,Telugu,4/6/2023,
2289,Employee_2289,M,HR,Bangalore,Meena Das,Full-time,Hindi,10/30/2020,
2290,Employee_2290,M,Operations,Pune,Rajesh Rao,Intern,Hindi,1/21/2021,
2291,Employee_2291,M,Sales,Bangalore,Rajesh Rao,Intern,Hindi,12/29/2020,
2292,Employee_2292,F,Sales,Chennai,Amit Joshi,Full-time,Marathi,7/20/2022,
2293,Employee_2293,F,HR,Hyderabad,Rajesh Rao,Full-time,Marathi,1/25/2020,
2294,Employee_2294,F,Marketing,Chennai,Amit Joshi,Full-time,English,3/30/2020,12/20/2020
2295,Employee_2295,F,Operations,Hyderabad,Nisha Patel,Full-time,Tamil,8/5/2020,
2296,Employee_2296,M,Tech Support,Pune,Meena Das,Full-time,Hindi,2/26/2023,
2297,Employee_2297,F,Operations,Mumbai,Rajesh Rao,Full-time,English,4/24/2020,
2298,Employee_2298,M,Finance,Delhi,Nisha Patel,Full-time,Hindi,7/29/2020,
2299,Employee_2299,M,Tech Support,Chennai,Rahul Nair,Full-time,Marathi,2/19/2020,9/15/2021
2300,Employee_2300,M,HR,Bangalore,Rajesh Rao,Full-time,English,2/26/2022,
2301,Employee_2301,F,Sales,Pune,Rajesh Rao,Full-time,Kannada,7/31/2021,10/19/2023
2302,Employee_2302,F,Finance,Bangalore,Meena Das,Full-time,Marathi,11/5/2020,10/29/2022
2303,Employee_2303,F,Sales,Pune,Meena Das,Intern,Telugu,11/8/2023,
2304,Employee_2304,M,Operations,Bangalore,Rahul Nair,Full-time,Tamil,6/5/2020,
2305,Employee_2305,F,Sales,Hyderabad,Amit Joshi,Intern,Marathi,7/3/2022,
2306,Employee_2306,M,Marketing,Delhi,Rahul Nair,Intern,Tamil,7/24/2021,12/16/2022
2307,Employee_2307,F,Finance,Chennai,Rahul Nair,Full-time,Marathi,5/18/2022,
2308,Employee_2308,F,Finance,Mumbai,Meena Das,Full-time,Tamil,5/18/2021,5/30/2023
2309,Employee_2309,F,Finance,Mumbai,Nisha Patel,Full-time,Hindi,6/20/2020,
2310,Employee_2310,F,Finance,Delhi,Nisha Patel,Full-time,English,1/10/2022,7/26/2022
2311,Employee_2311,F,HR,Bangalore,Amit Joshi,Intern,Hindi,12/16/2021,11/3/2022
2312,Employee_2312,M,Operations,Bangalore,Rajesh Rao,Full-time,Tamil,3/7/2021,
2313,Employee_2313,F,Tech Support,Hyderabad,Rajesh Rao,Full-time,Tamil,2/23/2020,
2314,Employee_2314,M,Marketing,Pune,Nisha Patel,Full-time,Hindi,5/1/2023,
2315,Employee_2315,M,Marketing,Delhi,Nisha Patel,Intern,Tamil,6/6/2020,2/2/2022
2316,Employee_2316,F,Operations,Chennai,Rajesh Rao,Intern,English,4/22/2022,
2317,Employee_2317,M,Finance,Bangalore,Amit Joshi,Full-time,English,11/15/2020,3/2/2023
2318,Employee_2318,F,Finance,Chennai,Rahul Nair,Intern,Marathi,3/22/2022,
2319,Employee_2319,M,Tech Support,Hyderabad,Amit Joshi,Intern,Hindi,4/10/2021,
2320,Employee_2320,M,Marketing,Delhi,Nisha Patel,Full-time,Marathi,3/9/2021,
2321,Employee_2321,F,HR,Bangalore,Rajesh Rao,Intern,Marathi,8/17/2022,
2322,Employee_2322,M,Sales,Pune,Amit Joshi,Intern,English,5/18/2022,3/5/2023
2323,Employee_2323,M,Sales,Bangalore,Amit Joshi,Full-time,Telugu,5/5/2021,5/9/2023
2324,Employee_2324,M,Marketing,Pune,Rajesh Rao,Full-time,Kannada,1/19/2021,
2325,Employee_2325,M,Tech Support,Hyderabad,Rahul Nair,Intern,Tamil,9/17/2022,2/1/2024
2326,Employee_2326,F,Marketing,Chennai,Rajesh Rao,Intern,Tamil,10/21/2022,5/23/2024
2327,Employee_2327,M,Finance,Delhi,Meena Das,Full-time,Telugu,10/28/2022,9/26/2023
2328,Employee_2328,M,Operations,Hyderabad,Nisha Patel,Full-time,Marathi,11/26/2020,9/11/2022
2329,Employee_2329,F,HR,Bangalore,Rahul Nair,Intern,Telugu,9/1/2023,8/10/2024
2330,Employee_2330,F,Sales,Chennai,Meena Das,Full-time,Hindi,6/30/2023,
2331,Employee_2331,M,Finance,Chennai,Meena Das,Full-time,English,6/4/2023,
2332,Employee_2332,F,Finance,Hyderabad,Meena Das,Full-time,Tamil,10/19/2020,
2333,Employee_2333,M,Sales,Pune,Amit Joshi,Intern,Telugu,10/4/2021,1/29/2023
2334,Employee_2334,F,HR,Pune,Meena Das,Full-time,English,7/1/2020,4/13/2022
2335,Employee_2335,F,Tech Support,Delhi,Meena Das,Full-time,Tamil,3/10/2023,
2336,Employee_2336,F,Tech Support,Hyderabad,Meena Das,Intern,Telugu,1/21/2022,
2337,Employee_2337,M,Operations,Bangalore,Amit Joshi,Full-time,Hindi,10/29/2023,
2338,Employee_2338,F,Sales,Bangalore,Meena Das,Intern,Marathi,8/3/2020,7/11/2021
2339,Employee_2339,F,Sales,Hyderabad,Nisha Patel,Full-time,Tamil,7/10/2020,4/30/2022
2340,Employee_2340,M,Tech Support,Pune,Amit Joshi,Intern,Hindi,6/6/2022,11/4/2023
2341,Employee_2341,M,Finance,Bangalore,Meena Das,Full-time,Marathi,9/2/2022,6/8/2024
2342,Employee_2342,F,Sales,Pune,Meena Das,Intern,Hindi,3/13/2021,10/11/2021
2343,Employee_2343,F,Tech Support,Pune,Nisha Patel,Full-time,Hindi,4/20/2020,11/9/2020
2344,Employee_2344,F,Operations,Delhi,Meena Das,Full-time,Marathi,5/21/2020,2/8/2021
2345,Employee_2345,M,HR,Pune,Rahul Nair,Full-time,Hindi,6/15/2021,2/5/2022
2346,Employee_2346,F,HR,Mumbai,Nisha Patel,Intern,Telugu,12/16/2021,
2347,Employee_2347,M,Finance,Mumbai,Nisha Patel,Full-time,Marathi,11/20/2023,
2348,Employee_2348,M,Tech Support,Chennai,Rahul Nair,Full-time,Hindi,9/29/2023,
2349,Employee_2349,F,Tech Support,Hyderabad,Meena Das,Intern,Kannada,7/28/2022,
2350,Employee_2350,M,Operations,Delhi,Amit Joshi,Full-time,English,1/8/2020,
2351,Employee_2351,M,HR,Chennai,Amit Joshi,Full-time,Kannada,3/23/2021,
2352,Employee_2352,M,Operations,Mumbai,Rajesh Rao,Intern,Telugu,2/12/2022,3/13/2023
2353,Employee_2353,M,Operations,Delhi,Meena Das,Intern,Tamil,2/3/2020,6/11/2021
2354,Employee_2354,F,Finance,Pune,Rajesh Rao,Full-time,Tamil,12/21/2021,12/26/2023
2355,Employee_2355,M,Finance,Delhi,Meena Das,Intern,Marathi,5/27/2022,6/11/2024
2356,Employee_2356,F,Operations,Mumbai,Rajesh Rao,Full-time,English,11/11/2023,
2357,Employee_2357,F,Sales,Delhi,Amit Joshi,Full-time,Marathi,7/2/2020,
2358,Employee_2358,M,Operations,Pune,Meena Das,Full-time,Hindi,6/28/2022,
2359,Employee_2359,M,Marketing,Delhi,Rajesh Rao,Intern,Tamil,7/20/2022,
2360,Employee_2360,F,Sales,Pune,Nisha Patel,Intern,Telugu,4/25/2022,
2361,Employee_2361,M,Sales,Delhi,Rajesh Rao,Full-time,English,9/10/2023,
2362,Employee_2362,F,Tech Support,Bangalore,Amit Joshi,Intern,Hindi,11/10/2020,
2363,Employee_2363,M,Finance,Chennai,Meena Das,Full-time,Kannada,2/12/2023,
2364,Employee_2364,F,Operations,Bangalore,Meena Das,Intern,Kannada,5/28/2022,9/5/2024
2365,Employee_2365,M,Operations,Bangalore,Amit Joshi,Full-time,Marathi,11/20/2020,
2366,Employee_2366,F,Finance,Bangalore,Rahul Nair,Full-time,English,3/27/2023,
2367,Employee_2367,M,Sales,Mumbai,Amit Joshi,Full-time,Kannada,7/10/2020,1/17/2021
2368,Employee_2368,F,Operations,Chennai,Rahul Nair,Full-time,Hindi,2/22/2022,1/1/2023
2369,Employee_2369,F,Marketing,Mumbai,Nisha Patel,Intern,Telugu,8/29/2023,
2370,Employee_2370,M,Operations,Hyderabad,Amit Joshi,Full-time,English,9/12/2023,6/2/2024
2371,Employee_2371,M,Sales,Bangalore,Rahul Nair,Intern,Hindi,7/29/2022,
2372,Employee_2372,M,HR,Hyderabad,Meena Das,Full-time,Tamil,7/9/2020,1/10/2022
2373,Employee_2373,M,Marketing,Chennai,Meena Das,Intern,Telugu,5/30/2020,
2374,Employee_2374,M,Marketing,Pune,Rajesh Rao,Full-time,Marathi,7/21/2023,
2375,Employee_2375,M,Sales,Pune,Rahul Nair,Intern,Kannada,3/7/2023,
2376,Employee_2376,M,Finance,Chennai,Rahul Nair,Full-time,Hindi,5/13/2023,
2377,Employee_2377,M,Marketing,Pune,Rajesh Rao,Full-time,English,5/26/2023,12/15/2023
2378,Employee_2378,M,Tech Support,Pune,Meena Das,Full-time,English,11/1/2021,7/24/2022
2379,Employee_2379,F,HR,Chennai,Meena Das,Intern,Kannada,12/14/2021,
2380,Employee_2380,F,Marketing,Bangalore,Rahul Nair,Intern,English,3/30/2022,
2381,Employee_2381,F,Marketing,Bangalore,Meena Das,Intern,Tamil,4/10/2023,
2382,Employee_2382,F,Tech Support,Mumbai,Rajesh Rao,Intern,Tamil,5/17/2022,
2383,Employee_2383,F,Operations,Hyderabad,Meena Das,Full-time,English,2/13/2021,
2384,Employee_2384,F,Finance,Chennai,Amit Joshi,Intern,Tamil,11/13/2022,7/4/2024
2385,Employee_2385,F,Marketing,Pune,Nisha Patel,Full-time,Hindi,3/2/2020,7/25/2021
2386,Employee_2386,F,Sales,Hyderabad,Rahul Nair,Full-time,Marathi,9/7/2023,7/31/2024
2387,Employee_2387,F,Marketing,Mumbai,Rajesh Rao,Intern,Telugu,11/4/2021,12/5/2023
2388,Employee_2388,M,Finance,Pune,Amit Joshi,Full-time,Kannada,5/17/2023,6/22/2024
2389,Employee_2389,F,Tech Support,Pune,Nisha Patel,Full-time,English,8/16/2023,
2390,Employee_2390,F,HR,Hyderabad,Rajesh Rao,Intern,Hindi,10/8/2022,
2391,Employee_2391,M,Finance,Hyderabad,Rahul Nair,Full-time,Marathi,5/16/2023,12/8/2024
2392,Employee_2392,F,Tech Support,Bangalore,Meena Das,Full-time,Kannada,3/25/2023,
2393,Employee_2393,M,Sales,Delhi,Rajesh Rao,Intern,Marathi,12/16/2022,
2394,Employee_2394,F,Sales,Mumbai,Rahul Nair,Intern,Kannada,9/8/2021,2/24/2023
2395,Employee_2395,F,HR,Chennai,Rajesh Rao,Intern,Kannada,4/6/2020,9/16/2022
2396,Employee_2396,M,Marketing,Hyderabad,Rahul Nair,Intern,Hindi,7/29/2020,3/14/2021
2397,Employee_2397,M,Operations,Hyderabad,Rahul Nair,Full-time,English,12/14/2020,6/24/2022
2398,Employee_2398,M,Tech Support,Pune,Amit Joshi,Intern,Telugu,4/8/2020,
2399,Employee_2399,F,Sales,Bangalore,Rahul Nair,Full-time,Kannada,12/14/2020,
2400,Employee_2400,M,Finance,Mumbai,Nisha Patel,Intern,Marathi,4/26/2022,
2401,Employee_2401,F,Operations,Delhi,Nisha Patel,Full-time,Telugu,9/30/2022,
2402,Employee_2402,F,Finance,Bangalore,Nisha Patel,Full-time,English,8/29/2021,
2403,Employee_2403,M,HR,Delhi,Nisha Patel,Intern,English,10/9/2022,4/20/2023
2404,Employee_2404,F,Tech Support,Chennai,Meena Das,Full-time,Kannada,11/28/2021,1/21/2024
2405,Employee_2405,M,Tech Support,Delhi,Meena Das,Full-time,Tamil,8/4/2020,
2406,Employee_2406,M,Operations,Pune,Amit Joshi,Full-time,Hindi,1/19/2021,9/24/2022
2407,Employee_2407,M,Marketing,Hyderabad,Meena Das,Full-time,Telugu,8/2/2022,
2408,Employee_2408,F,Tech Support,Pune,Rajesh Rao,Full-time,Telugu,2/28/2020,
2409,Employee_2409,F,Finance,Pune,Rajesh Rao,Intern,Telugu,6/2/2022,1/9/2024
2410,Employee_2410,F,Operations,Delhi,Nisha Patel,Intern,Hindi,1/27/2022,5/20/2024
2411,Employee_2411,F,Finance,Delhi,Rajesh Rao,Full-time,Marathi,4/4/2022,7/10/2023
2412,Employee_2412,M,Sales,Hyderabad,Rajesh Rao,Intern,Hindi,5/24/2021,
2413,Employee_2413,F,Marketing,Mumbai,Meena Das,Intern,Tamil,5/14/2020,
2414,Employee_2414,F,HR,Bangalore,Nisha Patel,Full-time,Telugu,7/26/2020,12/31/2022
2415,Employee_2415,F,Operations,Hyderabad,Rajesh Rao,Full-time,Kannada,7/28/2023,
2416,Employee_2416,F,Operations,Bangalore,Nisha Patel,Intern,Marathi,6/28/2023,
2417,Employee_2417,F,Marketing,Hyderabad,Meena Das,Intern,Telugu,5/22/2020,10/24/2021
2418,Employee_2418,M,Marketing,Chennai,Rajesh Rao,Intern,Tamil,2/12/2020,5/7/2021
2419,Employee_2419,F,Sales,Hyderabad,Rajesh Rao,Intern,Hindi,4/9/2023,6/15/2024
2420,Employee_2420,M,Sales,Hyderabad,Rahul Nair,Intern,Tamil,12/11/2022,
2421,Employee_2421,F,Operations,Delhi,Rahul Nair,Intern,Tamil,10/1/2022,
2422,Employee_2422,F,Operations,Pune,Amit Joshi,Intern,English,1/28/2020,
2423,Employee_2423,M,Marketing,Delhi,Nisha Patel,Full-time,Telugu,7/6/2021,
2424,Employee_2424,F,Tech Support,Bangalore,Rajesh Rao,Full-time,Tamil,10/16/2022,11/25/2024
2425,Employee_2425,F,Finance,Bangalore,Rahul Nair,Intern,Telugu,8/1/2023,11/3/2024
2426,Employee_2426,F,Tech Support,Bangalore,Rajesh Rao,Intern,Kannada,3/11/2022,
2427,Employee_2427,F,Finance,Pune,Rahul Nair,Full-time,English,9/8/2020,
2428,Employee_2428,M,HR,Chennai,Nisha Patel,Intern,Kannada,10/18/2022,
